Natureza,Mes,Ano,Regiao,Ocorrencias
HOMICÍDIO CULPOSO OUTROS,Jan,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Fev,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Mar,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Abr,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Mai,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Jun,2021,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Jul,2021,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Ago,2021,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Set,2021,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Out,2021,São José do Rio Preto,2
HOMICÍDIO CULPOSO OUTROS,Nov,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Dez,2021,São José do Rio Preto,0
TENTATIVA DE HOMICÍDIO,Jan,2021,São José do Rio Preto,16
TENTATIVA DE HOMICÍDIO,Fev,2021,São José do Rio Preto,8
TENTATIVA DE HOMICÍDIO,Mar,2021,São José do Rio Preto,8
TENTATIVA DE HOMICÍDIO,Abr,2021,São José do Rio Preto,15
TENTATIVA DE HOMICÍDIO,Mai,2021,São José do Rio Preto,13
TENTATIVA DE HOMICÍDIO,Jun,2021,São José do Rio Preto,6
TENTATIVA DE HOMICÍDIO,Jul,2021,São José do Rio Preto,12
TENTATIVA DE HOMICÍDIO,Ago,2021,São José do Rio Preto,17
TENTATIVA DE HOMICÍDIO,Set,2021,São José do Rio Preto,17
TENTATIVA DE HOMICÍDIO,Out,2021,São José do Rio Preto,15
TENTATIVA DE HOMICÍDIO,Nov,2021,São José do Rio Preto,17
TENTATIVA DE HOMICÍDIO,Dez,2021,São José do Rio Preto,25
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2021,São José do Rio Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2021,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2021,São José do Rio Preto,0
LESÃO CORPORAL DOLOSA,Jan,2021,São José do Rio Preto,488
LESÃO CORPORAL DOLOSA,Fev,2021,São José do Rio Preto,492
LESÃO CORPORAL DOLOSA,Mar,2021,São José do Rio Preto,459
LESÃO CORPORAL DOLOSA,Abr,2021,São José do Rio Preto,418
LESÃO CORPORAL DOLOSA,Mai,2021,São José do Rio Preto,420
LESÃO CORPORAL DOLOSA,Jun,2021,São José do Rio Preto,394
LESÃO CORPORAL DOLOSA,Jul,2021,São José do Rio Preto,397
LESÃO CORPORAL DOLOSA,Ago,2021,São José do Rio Preto,488
LESÃO CORPORAL DOLOSA,Set,2021,São José do Rio Preto,572
LESÃO CORPORAL DOLOSA,Out,2021,São José do Rio Preto,463
LESÃO CORPORAL DOLOSA,Nov,2021,São José do Rio Preto,510
LESÃO CORPORAL DOLOSA,Dez,2021,São José do Rio Preto,484
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2021,São José do Rio Preto,562
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2021,São José do Rio Preto,497
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2021,São José do Rio Preto,339
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2021,São José do Rio Preto,443
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2021,São José do Rio Preto,495
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2021,São José do Rio Preto,465
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2021,São José do Rio Preto,445
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2021,São José do Rio Preto,480
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2021,São José do Rio Preto,471
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2021,São José do Rio Preto,530
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2021,São José do Rio Preto,418
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2021,São José do Rio Preto,502
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2021,São José do Rio Preto,7
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2021,São José do Rio Preto,9
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2021,São José do Rio Preto,19
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2021,São José do Rio Preto,10
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2021,São José do Rio Preto,13
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2021,São José do Rio Preto,20
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2021,São José do Rio Preto,14
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2021,São José do Rio Preto,11
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2021,São José do Rio Preto,16
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2021,São José do Rio Preto,17
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2021,São José do Rio Preto,19
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2021,São José do Rio Preto,12
LATROCÍNIO,Jan,2021,São José do Rio Preto,1
LATROCÍNIO,Fev,2021,São José do Rio Preto,0
LATROCÍNIO,Mar,2021,São José do Rio Preto,0
LATROCÍNIO,Abr,2021,São José do Rio Preto,0
LATROCÍNIO,Mai,2021,São José do Rio Preto,1
LATROCÍNIO,Jun,2021,São José do Rio Preto,0
LATROCÍNIO,Jul,2021,São José do Rio Preto,0
LATROCÍNIO,Ago,2021,São José do Rio Preto,1
LATROCÍNIO,Set,2021,São José do Rio Preto,0
LATROCÍNIO,Out,2021,São José do Rio Preto,0
LATROCÍNIO,Nov,2021,São José do Rio Preto,0
LATROCÍNIO,Dez,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2021,São José do Rio Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2021,São José do Rio Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2021,São José do Rio Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2021,São José do Rio Preto,0
TOTAL DE ESTUPRO (4),Jan,2021,São José do Rio Preto,60
TOTAL DE ESTUPRO (4),Fev,2021,São José do Rio Preto,36
TOTAL DE ESTUPRO (4),Mar,2021,São José do Rio Preto,45
TOTAL DE ESTUPRO (4),Abr,2021,São José do Rio Preto,37
TOTAL DE ESTUPRO (4),Mai,2021,São José do Rio Preto,48
TOTAL DE ESTUPRO (4),Jun,2021,São José do Rio Preto,44
TOTAL DE ESTUPRO (4),Jul,2021,São José do Rio Preto,44
TOTAL DE ESTUPRO (4),Ago,2021,São José do Rio Preto,48
TOTAL DE ESTUPRO (4),Set,2021,São José do Rio Preto,57
TOTAL DE ESTUPRO (4),Out,2021,São José do Rio Preto,44
TOTAL DE ESTUPRO (4),Nov,2021,São José do Rio Preto,56
TOTAL DE ESTUPRO (4),Dez,2021,São José do Rio Preto,49
ESTUPRO,Jan,2021,São José do Rio Preto,12
ESTUPRO,Fev,2021,São José do Rio Preto,5
ESTUPRO,Mar,2021,São José do Rio Preto,7
ESTUPRO,Abr,2021,São José do Rio Preto,6
ESTUPRO,Mai,2021,São José do Rio Preto,9
ESTUPRO,Jun,2021,São José do Rio Preto,8
ESTUPRO,Jul,2021,São José do Rio Preto,7
ESTUPRO,Ago,2021,São José do Rio Preto,11
ESTUPRO,Set,2021,São José do Rio Preto,9
ESTUPRO,Out,2021,São José do Rio Preto,12
ESTUPRO,Nov,2021,São José do Rio Preto,17
ESTUPRO,Dez,2021,São José do Rio Preto,11
ESTUPRO DE VULNERÁVEL,Jan,2021,São José do Rio Preto,48
ESTUPRO DE VULNERÁVEL,Fev,2021,São José do Rio Preto,31
ESTUPRO DE VULNERÁVEL,Mar,2021,São José do Rio Preto,38
ESTUPRO DE VULNERÁVEL,Abr,2021,São José do Rio Preto,31
ESTUPRO DE VULNERÁVEL,Mai,2021,São José do Rio Preto,39
ESTUPRO DE VULNERÁVEL,Jun,2021,São José do Rio Preto,36
ESTUPRO DE VULNERÁVEL,Jul,2021,São José do Rio Preto,37
ESTUPRO DE VULNERÁVEL,Ago,2021,São José do Rio Preto,37
ESTUPRO DE VULNERÁVEL,Set,2021,São José do Rio Preto,48
ESTUPRO DE VULNERÁVEL,Out,2021,São José do Rio Preto,32
ESTUPRO DE VULNERÁVEL,Nov,2021,São José do Rio Preto,39
ESTUPRO DE VULNERÁVEL,Dez,2021,São José do Rio Preto,38
TOTAL DE ROUBO - OUTROS (1),Jan,2021,São José do Rio Preto,118
TOTAL DE ROUBO - OUTROS (1),Fev,2021,São José do Rio Preto,104
TOTAL DE ROUBO - OUTROS (1),Mar,2021,São José do Rio Preto,69
TOTAL DE ROUBO - OUTROS (1),Abr,2021,São José do Rio Preto,82
TOTAL DE ROUBO - OUTROS (1),Mai,2021,São José do Rio Preto,95
TOTAL DE ROUBO - OUTROS (1),Jun,2021,São José do Rio Preto,75
TOTAL DE ROUBO - OUTROS (1),Jul,2021,São José do Rio Preto,74
TOTAL DE ROUBO - OUTROS (1),Ago,2021,São José do Rio Preto,81
TOTAL DE ROUBO - OUTROS (1),Set,2021,São José do Rio Preto,98
TOTAL DE ROUBO - OUTROS (1),Out,2021,São José do Rio Preto,69
TOTAL DE ROUBO - OUTROS (1),Nov,2021,São José do Rio Preto,85
TOTAL DE ROUBO - OUTROS (1),Dez,2021,São José do Rio Preto,81
ROUBO - OUTROS,Jan,2021,São José do Rio Preto,115
ROUBO - OUTROS,Fev,2021,São José do Rio Preto,103
ROUBO - OUTROS,Mar,2021,São José do Rio Preto,66
ROUBO - OUTROS,Abr,2021,São José do Rio Preto,80
ROUBO - OUTROS,Mai,2021,São José do Rio Preto,94
ROUBO - OUTROS,Jun,2021,São José do Rio Preto,73
ROUBO - OUTROS,Jul,2021,São José do Rio Preto,72
ROUBO - OUTROS,Ago,2021,São José do Rio Preto,81
ROUBO - OUTROS,Set,2021,São José do Rio Preto,96
ROUBO - OUTROS,Out,2021,São José do Rio Preto,68
ROUBO - OUTROS,Nov,2021,São José do Rio Preto,81
ROUBO - OUTROS,Dez,2021,São José do Rio Preto,77
ROUBO DE VEÍCULO,Jan,2021,São José do Rio Preto,6
ROUBO DE VEÍCULO,Fev,2021,São José do Rio Preto,5
ROUBO DE VEÍCULO,Mar,2021,São José do Rio Preto,9
ROUBO DE VEÍCULO,Abr,2021,São José do Rio Preto,6
ROUBO DE VEÍCULO,Mai,2021,São José do Rio Preto,4
ROUBO DE VEÍCULO,Jun,2021,São José do Rio Preto,6
ROUBO DE VEÍCULO,Jul,2021,São José do Rio Preto,9
ROUBO DE VEÍCULO,Ago,2021,São José do Rio Preto,6
ROUBO DE VEÍCULO,Set,2021,São José do Rio Preto,15
ROUBO DE VEÍCULO,Out,2021,São José do Rio Preto,12
ROUBO DE VEÍCULO,Nov,2021,São José do Rio Preto,16
ROUBO DE VEÍCULO,Dez,2021,São José do Rio Preto,12
ROUBO A BANCO,Jan,2021,São José do Rio Preto,0
ROUBO A BANCO,Fev,2021,São José do Rio Preto,0
ROUBO A BANCO,Mar,2021,São José do Rio Preto,1
ROUBO A BANCO,Abr,2021,São José do Rio Preto,0
ROUBO A BANCO,Mai,2021,São José do Rio Preto,0
ROUBO A BANCO,Jun,2021,São José do Rio Preto,0
ROUBO A BANCO,Jul,2021,São José do Rio Preto,0
ROUBO A BANCO,Ago,2021,São José do Rio Preto,0
ROUBO A BANCO,Set,2021,São José do Rio Preto,0
ROUBO A BANCO,Out,2021,São José do Rio Preto,0
ROUBO A BANCO,Nov,2021,São José do Rio Preto,0
ROUBO A BANCO,Dez,2021,São José do Rio Preto,0
ROUBO DE CARGA,Jan,2021,São José do Rio Preto,3
ROUBO DE CARGA,Fev,2021,São José do Rio Preto,1
ROUBO DE CARGA,Mar,2021,São José do Rio Preto,2
ROUBO DE CARGA,Abr,2021,São José do Rio Preto,2
ROUBO DE CARGA,Mai,2021,São José do Rio Preto,1
ROUBO DE CARGA,Jun,2021,São José do Rio Preto,2
ROUBO DE CARGA,Jul,2021,São José do Rio Preto,2
ROUBO DE CARGA,Ago,2021,São José do Rio Preto,0
ROUBO DE CARGA,Set,2021,São José do Rio Preto,2
ROUBO DE CARGA,Out,2021,São José do Rio Preto,1
ROUBO DE CARGA,Nov,2021,São José do Rio Preto,4
ROUBO DE CARGA,Dez,2021,São José do Rio Preto,4
FURTO - OUTROS,Jan,2021,São José do Rio Preto,1.096
FURTO - OUTROS,Fev,2021,São José do Rio Preto,1.030
FURTO - OUTROS,Mar,2021,São José do Rio Preto,1.044
FURTO - OUTROS,Abr,2021,São José do Rio Preto,1.041
FURTO - OUTROS,Mai,2021,São José do Rio Preto,1.034
FURTO - OUTROS,Jun,2021,São José do Rio Preto,1.002
FURTO - OUTROS,Jul,2021,São José do Rio Preto,1.087
FURTO - OUTROS,Ago,2021,São José do Rio Preto,1.096
FURTO - OUTROS,Set,2021,São José do Rio Preto,1.194
FURTO - OUTROS,Out,2021,São José do Rio Preto,1.225
FURTO - OUTROS,Nov,2021,São José do Rio Preto,1.456
FURTO - OUTROS,Dez,2021,São José do Rio Preto,1.383
FURTO DE VEÍCULO,Jan,2021,São José do Rio Preto,119
FURTO DE VEÍCULO,Fev,2021,São José do Rio Preto,107
FURTO DE VEÍCULO,Mar,2021,São José do Rio Preto,131
FURTO DE VEÍCULO,Abr,2021,São José do Rio Preto,95
FURTO DE VEÍCULO,Mai,2021,São José do Rio Preto,106
FURTO DE VEÍCULO,Jun,2021,São José do Rio Preto,79
FURTO DE VEÍCULO,Jul,2021,São José do Rio Preto,103
FURTO DE VEÍCULO,Ago,2021,São José do Rio Preto,130
FURTO DE VEÍCULO,Set,2021,São José do Rio Preto,108
FURTO DE VEÍCULO,Out,2021,São José do Rio Preto,113
FURTO DE VEÍCULO,Nov,2021,São José do Rio Preto,110
FURTO DE VEÍCULO,Dez,2021,São José do Rio Preto,157
HOMICÍDIO DOLOSO (2),Jan,2020,São José do Rio Preto,4
HOMICÍDIO DOLOSO (2),Fev,2020,São José do Rio Preto,5
HOMICÍDIO DOLOSO (2),Mar,2020,São José do Rio Preto,10
HOMICÍDIO DOLOSO (2),Abr,2020,São José do Rio Preto,5
HOMICÍDIO DOLOSO (2),Mai,2020,São José do Rio Preto,9
HOMICÍDIO DOLOSO (2),Jun,2020,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Jul,2020,São José do Rio Preto,5
HOMICÍDIO DOLOSO (2),Ago,2020,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Set,2020,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Out,2020,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Nov,2020,São José do Rio Preto,9
HOMICÍDIO DOLOSO (2),Dez,2020,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2020,São José do Rio Preto,4
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2020,São José do Rio Preto,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2020,São José do Rio Preto,10
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2020,São José do Rio Preto,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2020,São José do Rio Preto,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2020,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2020,São José do Rio Preto,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2020,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2020,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2020,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2020,São José do Rio Preto,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2020,São José do Rio Preto,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,São José do Rio Preto,11
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,São José do Rio Preto,8
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,São José do Rio Preto,13
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,São José do Rio Preto,10
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,São José do Rio Preto,15
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,São José do Rio Preto,14
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,São José do Rio Preto,18
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,São José do Rio Preto,23
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2020,São José do Rio Preto,19
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2020,São José do Rio Preto,13
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,São José do Rio Preto,15
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,São José do Rio Preto,26
HOMICÍDIO CULPOSO OUTROS,Jan,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Fev,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Mar,2020,São José do Rio Preto,2
HOMICÍDIO CULPOSO OUTROS,Abr,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Mai,2020,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Jun,2020,São José do Rio Preto,3
HOMICÍDIO CULPOSO OUTROS,Jul,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Ago,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Set,2020,São José do Rio Preto,1
HOMICÍDIO CULPOSO OUTROS,Out,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Nov,2020,São José do Rio Preto,0
HOMICÍDIO CULPOSO OUTROS,Dez,2020,São José do Rio Preto,0
TENTATIVA DE HOMICÍDIO,Jan,2020,São José do Rio Preto,9
TENTATIVA DE HOMICÍDIO,Fev,2020,São José do Rio Preto,8
TENTATIVA DE HOMICÍDIO,Mar,2020,São José do Rio Preto,12
TENTATIVA DE HOMICÍDIO,Abr,2020,São José do Rio Preto,7
TENTATIVA DE HOMICÍDIO,Mai,2020,São José do Rio Preto,11
TENTATIVA DE HOMICÍDIO,Jun,2020,São José do Rio Preto,6
TENTATIVA DE HOMICÍDIO,Jul,2020,São José do Rio Preto,11
TENTATIVA DE HOMICÍDIO,Ago,2020,São José do Rio Preto,17
TENTATIVA DE HOMICÍDIO,Set,2020,São José do Rio Preto,7
TENTATIVA DE HOMICÍDIO,Out,2020,São José do Rio Preto,19
TENTATIVA DE HOMICÍDIO,Nov,2020,São José do Rio Preto,17
TENTATIVA DE HOMICÍDIO,Dez,2020,São José do Rio Preto,16
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2020,São José do Rio Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2020,São José do Rio Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2020,São José do Rio Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2020,São José do Rio Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2020,São José do Rio Preto,0
LESÃO CORPORAL DOLOSA,Jan,2020,São José do Rio Preto,550
LESÃO CORPORAL DOLOSA,Fev,2020,São José do Rio Preto,501
LESÃO CORPORAL DOLOSA,Mar,2020,São José do Rio Preto,484
LESÃO CORPORAL DOLOSA,Abr,2020,São José do Rio Preto,351
LESÃO CORPORAL DOLOSA,Mai,2020,São José do Rio Preto,343
LESÃO CORPORAL DOLOSA,Jun,2020,São José do Rio Preto,363
LESÃO CORPORAL DOLOSA,Jul,2020,São José do Rio Preto,433
LESÃO CORPORAL DOLOSA,Ago,2020,São José do Rio Preto,412
LESÃO CORPORAL DOLOSA,Set,2020,São José do Rio Preto,480
LESÃO CORPORAL DOLOSA,Out,2020,São José do Rio Preto,491
LESÃO CORPORAL DOLOSA,Nov,2020,São José do Rio Preto,587
LESÃO CORPORAL DOLOSA,Dez,2020,São José do Rio Preto,484
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2020,São José do Rio Preto,554
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2020,São José do Rio Preto,438
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2020,São José do Rio Preto,471
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2020,São José do Rio Preto,236
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2020,São José do Rio Preto,351
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2020,São José do Rio Preto,395
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2020,São José do Rio Preto,467
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2020,São José do Rio Preto,471
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2020,São José do Rio Preto,345
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2020,São José do Rio Preto,361
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2020,São José do Rio Preto,500
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2020,São José do Rio Preto,407
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2020,São José do Rio Preto,22
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2020,São José do Rio Preto,15
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2020,São José do Rio Preto,21
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2020,São José do Rio Preto,9
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2020,São José do Rio Preto,8
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2020,São José do Rio Preto,8
